invoice_num,stock_code,description,quantity,invoice_date,unit_price,cust_id,country,month,day,hour,week_days,year_month
570423,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2011-10-10 13:38:00,3.75,14451.0,United Kingdom,10,10,13,Mon,2011-10
573386,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-10-30 14:27:00,4.25,17183.0,United Kingdom,10,30,14,Sun,2011-10
562608,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-08-08 11:45:00,2.95,15502.0,United Kingdom,8,8,11,Mon,2011-08
571656,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-10-18 12:43:00,1.65,16393.0,United Kingdom,10,18,12,Tue,2011-10
568168,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,2,2011-09-25 12:46:00,0.55,15799.0,United Kingdom,9,25,12,Sun,2011-09
544788,20718,RED RETROSPOT SHOPPER BAG,10,2011-02-23 12:18:00,1.25,13089.0,United Kingdom,2,23,12,Wed,2011-02
536841,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2010-12-02 18:27:00,4.25,16150.0,United Kingdom,12,2,18,Thu,2010-12
545901,20760,GARDEN PATH POCKET BOOK,3,2011-03-07 17:52:00,0.85,15834.0,United Kingdom,3,7,17,Mon,2011-03
551739,23068,ALUMINIUM STAMPED HEART,1,2011-05-04 10:58:00,2.49,18118.0,United Kingdom,5,4,10,Wed,2011-05
572552,85129C,BEADED CRYSTAL HEART BLUE SMALL,1,2011-10-24 17:07:00,2.46,14096.0,United Kingdom,10,24,17,Mon,2011-10
572125,23313,VINTAGE CHRISTMAS BUNTING,15,2011-10-21 08:57:00,4.95,16156.0,United Kingdom,10,21,8,Fri,2011-10
561114,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-07-25 12:12:00,0.42,14775.0,United Kingdom,7,25,12,Mon,2011-07
578826,21481,FAWN BLUE HOT WATER BOTTLE,3,2011-11-25 14:24:00,3.75,17329.0,United Kingdom,11,25,14,Fri,2011-11
544037,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-02-15 11:31:00,1.25,14961.0,United Kingdom,2,15,11,Tue,2011-02
537135,21259,VICTORIAN SEWING BOX SMALL ,2,2010-12-05 12:35:00,5.95,17059.0,United Kingdom,12,5,12,Sun,2010-12
560278,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-07-17 15:45:00,2.95,13610.0,United Kingdom,7,17,15,Sun,2011-07
545854,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-07 13:51:00,2.95,14817.0,United Kingdom,3,7,13,Mon,2011-03
578373,16161G,WRAP BAD HAIR DAY,25,2011-11-24 11:19:00,0.1,17451.0,United Kingdom,11,24,11,Thu,2011-11
569832,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,24,2011-10-06 12:51:00,1.45,15315.0,United Kingdom,10,6,12,Thu,2011-10
569261,22396,MAGNETS PACK OF 4 RETRO PHOTO,3,2011-10-03 11:34:00,0.39,17321.0,United Kingdom,10,3,11,Mon,2011-10
553202,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-05-15 16:02:00,2.95,15854.0,United Kingdom,5,15,16,Sun,2011-05
572773,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-10-26 10:30:00,0.79,17511.0,United Kingdom,10,26,10,Wed,2011-10
562379,23176,ABC TREASURE BOOK BOX ,8,2011-08-04 15:17:00,2.25,15134.0,United Kingdom,8,4,15,Thu,2011-08
561248,23120,PACK OF 6 SMALL FRUIT STRAWS,24,2011-07-26 11:39:00,0.42,16592.0,United Kingdom,7,26,11,Tue,2011-07
577438,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-11-20 11:09:00,1.25,18118.0,United Kingdom,11,20,11,Sun,2011-11
540473,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-01-07 14:31:00,2.1,17284.0,United Kingdom,1,7,14,Fri,2011-01
563590,22989,SET 2 PANTRY DESIGN TEA TOWELS,360,2011-08-17 20:02:00,3.28,17450.0,United Kingdom,8,17,20,Wed,2011-08
569528,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-10-04 14:53:00,1.25,16242.0,United Kingdom,10,4,14,Tue,2011-10
578702,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-25 10:58:00,1.65,15382.0,United Kingdom,11,25,10,Fri,2011-11
550163,22727,ALARM CLOCK BAKELIKE RED ,4,2011-04-14 16:26:00,3.75,14154.0,United Kingdom,4,14,16,Thu,2011-04
559709,22998,TRAVEL CARD WALLET KEEP CALM,480,2011-07-12 10:21:00,0.36,16656.0,United Kingdom,7,12,10,Tue,2011-07
549012,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-04-05 14:51:00,1.25,16394.0,United Kingdom,4,5,14,Tue,2011-04
544933,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-02-25 08:44:00,1.25,12633.0,Germany,2,25,8,Fri,2011-02
572076,22959,WRAP CHRISTMAS VILLAGE,25,2011-10-20 14:01:00,0.42,13761.0,United Kingdom,10,20,14,Thu,2011-10
569080,23332,IVORY WICKER HEART LARGE,12,2011-09-30 11:46:00,1.65,15593.0,United Kingdom,9,30,11,Fri,2011-09
558620,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-06-30 16:39:00,0.85,15584.0,United Kingdom,6,30,16,Thu,2011-06
552039,20723,STRAWBERRY CHARLOTTE BAG,10,2011-05-06 08:10:00,0.85,13081.0,United Kingdom,5,6,8,Fri,2011-05
554986,21175,GIN + TONIC DIET METAL SIGN,2,2011-05-29 12:35:00,2.55,14451.0,United Kingdom,5,29,12,Sun,2011-05
574521,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-04 13:44:00,4.95,15358.0,United Kingdom,11,4,13,Fri,2011-11
C557512,22922,FRIDGE MAGNETS US DINER ASSORTED,24,2011-06-20 16:52:00,0.85,15700.0,United Kingdom,6,20,16,Mon,2011-06
566266,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2011-09-11 13:22:00,1.25,17299.0,United Kingdom,9,11,13,Sun,2011-09
567802,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-22 12:06:00,4.95,14299.0,United Kingdom,9,22,12,Thu,2011-09
546913,22196,SMALL HEART MEASURING SPOONS,6,2011-03-17 20:18:00,0.85,15861.0,United Kingdom,3,17,20,Thu,2011-03
547194,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2011-03-21 12:42:00,4.95,12637.0,France,3,21,12,Mon,2011-03
572336,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-10-24 10:29:00,1.25,13523.0,United Kingdom,10,24,10,Mon,2011-10
549543,21363,HOME SMALL WOOD LETTERS,1,2011-04-10 11:14:00,4.95,18118.0,United Kingdom,4,10,11,Sun,2011-04
576082,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-14 08:22:00,2.08,12428.0,Finland,11,14,8,Mon,2011-11
568141,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-09-25 11:21:00,1.25,16326.0,United Kingdom,9,25,11,Sun,2011-09
557952,21754,HOME BUILDING BLOCK WORD,4,2011-06-23 18:33:00,5.95,14584.0,United Kingdom,6,23,18,Thu,2011-06
542836,22383,LUNCH BAG SUKI  DESIGN ,2,2011-02-01 11:31:00,1.65,16745.0,United Kingdom,2,1,11,Tue,2011-02
565424,23172,REGENCY TEA PLATE PINK,12,2011-09-04 12:24:00,1.65,15215.0,United Kingdom,9,4,12,Sun,2011-09
543800,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-02-13 11:36:00,5.95,17282.0,United Kingdom,2,13,11,Sun,2011-02
558814,22096,PINK PAISLEY SQUARE TISSUE BOX ,3,2011-07-04 11:47:00,0.39,14049.0,United Kingdom,7,4,11,Mon,2011-07
551739,22433,WATERING CAN GREEN DINOSAUR,1,2011-05-04 10:58:00,1.95,18118.0,United Kingdom,5,4,10,Wed,2011-05
572669,22995,TRAVEL CARD WALLET SUKI,1,2011-10-25 13:10:00,0.42,16549.0,United Kingdom,10,25,13,Tue,2011-10
546420,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-03-13 11:18:00,2.95,14810.0,United Kingdom,3,13,11,Sun,2011-03
550643,20823,GOLD WINE GOBLET,4,2011-04-19 16:14:00,0.79,18116.0,United Kingdom,4,19,16,Tue,2011-04
557963,23298,"BUNTING , SPOTTY ",6,2011-06-24 09:24:00,4.95,13709.0,United Kingdom,6,24,9,Fri,2011-06
567293,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2011-09-19 12:01:00,1.45,12640.0,France,9,19,12,Mon,2011-09
539587,22356,CHARLOTTE BAG PINK POLKADOT,40,2010-12-20 13:10:00,0.72,14298.0,United Kingdom,12,20,13,Mon,2010-12
547209,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-21 14:44:00,1.25,13081.0,United Kingdom,3,21,14,Mon,2011-03
551855,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-05-04 15:08:00,2.95,12836.0,United Kingdom,5,4,15,Wed,2011-05
566087,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-09-09 10:24:00,1.25,13319.0,United Kingdom,9,9,10,Fri,2011-09
570983,21294,ETCHED GLASS COASTER,3,2011-10-13 11:57:00,0.39,14963.0,United Kingdom,10,13,11,Thu,2011-10
574067,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,33,2011-11-02 14:50:00,4.25,14088.0,United Kingdom,11,2,14,Wed,2011-11
557744,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-06-22 12:09:00,1.25,15194.0,United Kingdom,6,22,12,Wed,2011-06
576075,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2011-11-13 16:16:00,0.85,15861.0,United Kingdom,11,13,16,Sun,2011-11
552025,84212,"ASSORTED FLOWER COLOUR ""LEIS""",6,2011-05-05 18:04:00,0.65,13969.0,United Kingdom,5,5,18,Thu,2011-05
573584,23316,RED REFECTORY CLOCK ,2,2011-10-31 14:36:00,9.95,16705.0,United Kingdom,10,31,14,Mon,2011-10
C564940,20974,12 PENCILS SMALL TUBE SKULL,334,2011-08-31 13:10:00,0.65,12931.0,United Kingdom,8,31,13,Wed,2011-08
562392,23203,JUMBO BAG DOILEY PATTERNS,10,2011-08-04 16:07:00,2.08,15205.0,United Kingdom,8,4,16,Thu,2011-08
547659,20750,RED RETROSPOT MINI CASES,2,2011-03-24 13:05:00,7.95,12434.0,Australia,3,24,13,Thu,2011-03
550052,47566B,TEA TIME PARTY BUNTING,8,2011-04-14 12:00:00,4.95,17068.0,United Kingdom,4,14,12,Thu,2011-04
551657,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-05-03 12:12:00,1.25,14911.0,EIRE,5,3,12,Tue,2011-05
577057,21306,SET/4 DAISY MIRROR MAGNETS,1,2011-11-17 14:26:00,0.29,12748.0,United Kingdom,11,17,14,Thu,2011-11
558028,20982,12 PENCILS TALL TUBE SKULLS,12,2011-06-24 11:39:00,0.85,15128.0,United Kingdom,6,24,11,Fri,2011-06
572720,21823,PAINTED METAL HEART WITH HOLLY BELL,48,2011-10-25 15:04:00,0.39,13978.0,United Kingdom,10,25,15,Tue,2011-10
537828,21519,GIN & TONIC DIET GREETING CARD ,12,2010-12-08 14:43:00,0.42,15680.0,United Kingdom,12,8,14,Wed,2010-12
553724,21172,PARTY METAL SIGN ,12,2011-05-18 16:50:00,1.45,17047.0,United Kingdom,5,18,16,Wed,2011-05
578928,22737,RIBBON REEL CHRISTMAS PRESENT ,5,2011-11-27 12:29:00,1.65,15443.0,United Kingdom,11,27,12,Sun,2011-11
572082,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-10-20 14:18:00,0.42,17672.0,United Kingdom,10,20,14,Thu,2011-10
556195,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",3,2011-06-09 12:21:00,4.95,16745.0,United Kingdom,6,9,12,Thu,2011-06
568168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-09-25 12:46:00,2.95,15799.0,United Kingdom,9,25,12,Sun,2011-09
557671,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-06-22 10:11:00,1.25,13849.0,United Kingdom,6,22,10,Wed,2011-06
569866,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-10-06 14:50:00,1.45,12757.0,Portugal,10,6,14,Thu,2011-10
C574922,23161,REGENCY CAKE FORK,12,2011-11-07 16:39:00,1.25,15502.0,United Kingdom,11,7,16,Mon,2011-11
547359,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-03-22 12:27:00,1.45,15719.0,United Kingdom,3,22,12,Tue,2011-03
572103,23267,SET OF 4 SANTA PLACE SETTINGS,3,2011-10-20 15:57:00,1.25,17571.0,United Kingdom,10,20,15,Thu,2011-10
569843,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-10-06 13:29:00,3.75,14449.0,United Kingdom,10,6,13,Thu,2011-10
575846,21770,OPEN CLOSED METAL SIGN,1,2011-11-11 12:07:00,4.95,17364.0,United Kingdom,11,11,12,Fri,2011-11
564734,21328,BALLOONS  WRITING SET ,6,2011-08-28 13:32:00,1.65,12484.0,Spain,8,28,13,Sun,2011-08
571105,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-10-13 16:01:00,2.1,17614.0,United Kingdom,10,13,16,Thu,2011-10
575757,21327,SKULLS WRITING SET ,6,2011-11-11 10:49:00,1.65,17295.0,United Kingdom,11,11,10,Fri,2011-11
569234,22077,6 RIBBONS RUSTIC CHARM,1,2011-10-02 15:33:00,1.95,17841.0,United Kingdom,10,2,15,Sun,2011-10
538991,22906,12 MESSAGE CARDS WITH ENVELOPES,60,2010-12-15 11:53:00,1.45,17511.0,United Kingdom,12,15,11,Wed,2010-12
540464,21171,BATHROOM METAL SIGN ,12,2011-01-07 13:17:00,1.25,14298.0,United Kingdom,1,7,13,Fri,2011-01
571212,23329,DECORATIVE WICKER HEART LARGE,3,2011-10-14 12:53:00,1.65,12856.0,United Kingdom,10,14,12,Fri,2011-10
573300,23558,LANDMARK FRAME LONDON BRIDGE ,1,2011-10-28 16:10:00,12.5,16049.0,United Kingdom,10,28,16,Fri,2011-10
573388,22747,POPPY'S PLAYHOUSE BATHROOM,12,2011-10-30 14:44:00,2.1,14895.0,United Kingdom,10,30,14,Sun,2011-10
542890,21899,"KEY FOB , GARAGE DESIGN",2,2011-02-01 13:25:00,0.65,15311.0,United Kingdom,2,1,13,Tue,2011-02
576686,21915,RED  HARMONICA IN BOX ,1,2011-11-16 12:08:00,1.25,16916.0,United Kingdom,11,16,12,Wed,2011-11
561006,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-22 15:02:00,2.08,16161.0,United Kingdom,7,22,15,Fri,2011-07
579465,48138,DOORMAT UNION FLAG,3,2011-11-29 14:53:00,8.25,15790.0,United Kingdom,11,29,14,Tue,2011-11
560252,23322,LARGE WHITE HEART OF WICKER,6,2011-07-17 12:35:00,2.95,13468.0,United Kingdom,7,17,12,Sun,2011-07
573001,22585,PACK OF 6 BIRDY GIFT TAGS,15,2011-10-27 12:08:00,1.25,12841.0,United Kingdom,10,27,12,Thu,2011-10
546096,21260,FIRST AID TIN,6,2011-03-09 11:59:00,3.25,15502.0,United Kingdom,3,9,11,Wed,2011-03
564172,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-08-23 14:19:00,0.55,16033.0,United Kingdom,8,23,14,Tue,2011-08
577537,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-11-20 14:17:00,0.39,14860.0,United Kingdom,11,20,14,Sun,2011-11
575732,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-11 08:19:00,25.0,12712.0,Germany,11,11,8,Fri,2011-11
567905,22627,MINT KITCHEN SCALES,2,2011-09-22 16:37:00,8.5,12952.0,United Kingdom,9,22,16,Thu,2011-09
573361,51014C,"FEATHER PEN,COAL BLACK",12,2011-10-30 12:53:00,0.39,14456.0,United Kingdom,10,30,12,Sun,2011-10
576593,22196,SMALL HEART MEASURING SPOONS,1,2011-11-15 14:48:00,0.85,15720.0,United Kingdom,11,15,14,Tue,2011-11
562378,21034,REX CASH+CARRY JUMBO SHOPPER,5,2011-08-04 15:07:00,0.95,15046.0,United Kingdom,8,4,15,Thu,2011-08
566219,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2011-09-09 15:51:00,1.65,17426.0,United Kingdom,9,9,15,Fri,2011-09
545441,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,9,2011-03-02 16:17:00,1.25,14657.0,United Kingdom,3,2,16,Wed,2011-03
547822,POST,POSTAGE,16,2011-03-25 14:53:00,18.0,12668.0,Germany,3,25,14,Fri,2011-03
549014,21439,BASKET OF TOADSTOOLS,2,2011-04-05 15:00:00,1.25,17841.0,United Kingdom,4,5,15,Tue,2011-04
549451,22295,HEART FILIGREE DOVE LARGE,12,2011-04-08 14:14:00,1.65,16556.0,United Kingdom,4,8,14,Fri,2011-04
C575082,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-11-08 13:30:00,4.95,12613.0,Germany,11,8,13,Tue,2011-11
552948,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2011-05-12 11:59:00,0.83,18136.0,United Kingdom,5,12,11,Thu,2011-05
558367,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,6,28,15,Tue,2011-06
558540,21671,RED SPOT CERAMIC DRAWER KNOB,36,2011-06-30 12:15:00,1.25,17706.0,United Kingdom,6,30,12,Thu,2011-06
553044,22961,JAM MAKING SET PRINTED,12,2011-05-13 09:24:00,1.45,12682.0,France,5,13,9,Fri,2011-05
551809,21936,RED RETROSPOT PICNIC BAG,50,2011-05-04 11:32:00,2.55,17511.0,United Kingdom,5,4,11,Wed,2011-05
554261,21790,VINTAGE SNAP CARDS,2,2011-05-23 12:32:00,0.85,16033.0,United Kingdom,5,23,12,Mon,2011-05
537395,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,2010-12-06 14:05:00,0.65,15356.0,United Kingdom,12,6,14,Mon,2010-12
539322,20727,LUNCH BAG  BLACK SKULL.,3,2010-12-16 19:22:00,1.65,14713.0,United Kingdom,12,16,19,Thu,2010-12
566720,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-09-14 12:42:00,2.95,13634.0,United Kingdom,9,14,12,Wed,2011-09
578519,22366,DOORMAT AIRMAIL ,1,2011-11-24 13:56:00,8.25,14591.0,United Kingdom,11,24,13,Thu,2011-11
542800,22156,HEART DECORATION WITH PEARLS ,1,2011-02-01 11:16:00,0.72,14606.0,United Kingdom,2,1,11,Tue,2011-02
563404,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-08-16 11:04:00,1.25,16303.0,United Kingdom,8,16,11,Tue,2011-08
559302,22424,ENAMEL BREAD BIN CREAM,1,2011-07-07 12:47:00,12.75,14527.0,United Kingdom,7,7,12,Thu,2011-07
579001,23207,LUNCH BAG ALPHABET DESIGN,3,2011-11-27 16:19:00,1.65,15555.0,United Kingdom,11,27,16,Sun,2011-11
565616,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-09-05 15:26:00,0.83,15238.0,United Kingdom,9,5,15,Mon,2011-09
540981,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-01-12 15:25:00,1.25,12868.0,United Kingdom,1,12,15,Wed,2011-01
576650,23545,WRAP RED VINTAGE DOILY,25,2011-11-16 10:34:00,0.42,14286.0,United Kingdom,11,16,10,Wed,2011-11
541206,21124,SET/10 BLUE POLKADOT PARTY CANDLES,288,2011-01-14 12:24:00,1.06,14646.0,Netherlands,1,14,12,Fri,2011-01
559535,23282,FOLDING BUTTERFLY MIRROR IVORY ,1,2011-07-10 12:16:00,0.83,17841.0,United Kingdom,7,10,12,Sun,2011-07
571054,23513,EMBROIDERED RIBBON REEL SUSIE ,1,2011-10-13 13:58:00,2.08,14234.0,United Kingdom,10,13,13,Thu,2011-10
560711,22433,WATERING CAN GREEN DINOSAUR,1,2011-07-20 12:58:00,1.95,17841.0,United Kingdom,7,20,12,Wed,2011-07
570016,22229,BUNNY WOODEN PAINTED WITH FLOWER ,12,2011-10-07 10:06:00,0.39,14911.0,EIRE,10,7,10,Fri,2011-10
548664,22229,BUNNY WOODEN PAINTED WITH FLOWER ,12,2011-04-01 14:45:00,0.85,14911.0,EIRE,4,1,14,Fri,2011-04
555949,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-06-08 10:50:00,1.25,16626.0,United Kingdom,6,8,10,Wed,2011-06
545021,22189,CREAM HEART CARD HOLDER,4,2011-02-25 14:11:00,3.95,17663.0,United Kingdom,2,25,14,Fri,2011-02
540550,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2011-01-10 09:11:00,1.25,12539.0,Spain,1,10,9,Mon,2011-01
547910,85094,CANDY SPOT EGG WARMER RABBIT,6,2011-03-28 12:23:00,0.19,14159.0,United Kingdom,3,28,12,Mon,2011-03
551014,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-04-26 11:04:00,1.65,13209.0,United Kingdom,4,26,11,Tue,2011-04
569403,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-10-04 09:02:00,6.25,13319.0,United Kingdom,10,4,9,Tue,2011-10
548898,21361,LOVE LARGE WOOD LETTERS ,1,2011-04-04 16:28:00,12.75,17214.0,United Kingdom,4,4,16,Mon,2011-04
547672,85094,CANDY SPOT EGG WARMER RABBIT,16,2011-03-24 13:54:00,0.19,17754.0,United Kingdom,3,24,13,Thu,2011-03
573130,23053,RECYCLED ACAPULCO MAT PINK,1,2011-10-27 16:41:00,8.25,13969.0,United Kingdom,10,27,16,Thu,2011-10
572935,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-10-27 10:26:00,1.65,14189.0,United Kingdom,10,27,10,Thu,2011-10
567819,23370,SET 36 COLOURING PENCILS DOILY,32,2011-09-22 12:42:00,1.25,14004.0,United Kingdom,9,22,12,Thu,2011-09
544924,22568,FELTCRAFT CUSHION OWL,4,2011-02-24 17:18:00,3.75,13851.0,United Kingdom,2,24,17,Thu,2011-02
560393,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-07-18 13:33:00,2.08,14808.0,United Kingdom,7,18,13,Mon,2011-07
543164,22212,FOUR HOOK  WHITE LOVEBIRDS,4,2011-02-03 19:32:00,2.1,13208.0,United Kingdom,2,3,19,Thu,2011-02
554105,23207,LUNCH BAG ALPHABET DESIGN,3,2011-05-22 14:04:00,1.65,14711.0,United Kingdom,5,22,14,Sun,2011-05
568995,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-09-29 16:53:00,2.08,16779.0,United Kingdom,9,29,16,Thu,2011-09
538397,22088,PAPER BUNTING COLOURED LACE,40,2010-12-12 11:44:00,2.55,12753.0,Japan,12,12,11,Sun,2010-12
553419,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-05-17 10:10:00,5.95,16639.0,United Kingdom,5,17,10,Tue,2011-05
537682,22972,CHILDRENS SPACEBOY MUG,12,2010-12-08 10:13:00,1.65,13599.0,United Kingdom,12,8,10,Wed,2010-12
538594,21100,CHARLIE AND LOLA CHARLOTTE BAG,10,2010-12-13 11:57:00,1.65,16927.0,United Kingdom,12,13,11,Mon,2010-12
571411,22424,ENAMEL BREAD BIN CREAM,1,2011-10-17 12:33:00,12.75,17858.0,United Kingdom,10,17,12,Mon,2011-10
545238,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-03-01 11:02:00,3.75,15241.0,United Kingdom,3,1,11,Tue,2011-03
576559,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-15 13:19:00,2.95,14711.0,United Kingdom,11,15,13,Tue,2011-11
555819,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-06-07 12:00:00,1.25,15073.0,United Kingdom,6,7,12,Tue,2011-06
546951,15039,SANDALWOOD FAN,6,2011-03-18 11:30:00,0.85,17673.0,United Kingdom,3,18,11,Fri,2011-03
538808,22549,PICTURE DOMINOES,24,2010-12-14 12:11:00,1.45,14057.0,United Kingdom,12,14,12,Tue,2010-12
577742,23084,RABBIT NIGHT LIGHT,1,2011-11-21 13:41:00,2.08,13755.0,United Kingdom,11,21,13,Mon,2011-11
547884,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-03-28 09:07:00,2.95,13481.0,United Kingdom,3,28,9,Mon,2011-03
537773,84497,BUTTONS AND STRIPES NOTEBOOK ,2,2010-12-08 12:36:00,3.75,16016.0,United Kingdom,12,8,12,Wed,2010-12
C542060,20728,LUNCH BAG CARS BLUE,3,2011-01-25 12:01:00,1.65,14680.0,United Kingdom,1,25,12,Tue,2011-01
576860,22994,TRAVEL CARD WALLET RETROSPOT,22,2011-11-16 15:58:00,0.42,17602.0,United Kingdom,11,16,15,Wed,2011-11
574304,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2011-11-03 16:30:00,2.55,14428.0,United Kingdom,11,3,16,Thu,2011-11
554999,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-05-29 15:44:00,1.69,15547.0,United Kingdom,5,29,15,Sun,2011-05
568149,22113,GREY HEART HOT WATER BOTTLE,36,2011-09-25 11:38:00,3.75,14285.0,United Kingdom,9,25,11,Sun,2011-09
551524,47590A,BLUE HAPPY BIRTHDAY BUNTING,4,2011-05-01 12:35:00,5.45,16401.0,United Kingdom,5,1,12,Sun,2011-05
569252,23055,IVORY CHANDELIER T-LIGHT HOLDER,3,2011-10-03 10:38:00,6.25,14333.0,United Kingdom,10,3,10,Mon,2011-10
576390,23180,MUM'S KITCHEN CLOCK,4,2011-11-15 10:13:00,4.95,12569.0,Germany,11,15,10,Tue,2011-11
576339,22630,DOLLY GIRL LUNCH BOX,1,2011-11-14 15:27:00,4.13,14096.0,United Kingdom,11,14,15,Mon,2011-11
557136,22211,WOOD STAMP SET FLOWERS,12,2011-06-17 09:23:00,0.83,14911.0,EIRE,6,17,9,Fri,2011-06
538630,22112,CHOCOLATE HOT WATER BOTTLE,8,2010-12-13 13:25:00,4.95,14565.0,United Kingdom,12,13,13,Mon,2010-12
541794,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4,2011-01-21 13:21:00,3.75,17238.0,United Kingdom,1,21,13,Fri,2011-01
569563,23231,WRAP  VINTAGE DOILY ,25,2011-10-05 09:46:00,0.42,12481.0,Germany,10,5,9,Wed,2011-10
556112,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-06-09 09:28:00,4.95,13265.0,United Kingdom,6,9,9,Thu,2011-06
555896,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-06-07 16:04:00,2.95,15640.0,United Kingdom,6,7,16,Tue,2011-06
574682,23270,SET OF 2 CERAMIC PAINTED HEARTS ,6,2011-11-06 12:44:00,1.45,14963.0,United Kingdom,11,6,12,Sun,2011-11
555400,22730,ALARM CLOCK BAKELIKE IVORY,10,2011-06-02 17:50:00,3.39,14088.0,United Kingdom,6,2,17,Thu,2011-06
566495,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-09-13 11:14:00,4.15,15529.0,United Kingdom,9,13,11,Tue,2011-09
562574,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,2011-08-07 12:42:00,1.65,14903.0,United Kingdom,8,7,12,Sun,2011-08
555851,22470,HEART OF WICKER LARGE,1,2011-06-07 13:37:00,2.95,13050.0,United Kingdom,6,7,13,Tue,2011-06
577687,POST,POSTAGE,3,2011-11-21 11:16:00,18.0,12583.0,France,11,21,11,Mon,2011-11
